indice_tiempo,ind_burs_agrop,ind_burs_alim_beb,ind_burs_side,ind_burs_qui_otros,ind_burs_min_no_met,ind_burs_metalmec,ind_burs_bs_raices,ind_burs_const,ind_burs_energ,ind_burs_sspp,ind_burs_telecom,ind_burs_comer,ind_burs_fciero
2012-12-03,23.931763393755276,26.089088741440577,61.73171485546638,31.05391925701185,31.844750003714513,14.362093343827853,17.639923136231292,9.128674745202476,87.8881417494097,7.201821118275142,29.048640426376465,12.50259901315228,10.356321050085588
2012-12-04,23.796481842037366,26.048614819445643,61.91747300065724,31.165986147623723,31.785718252917476,14.355955054058901,17.89948774010745,9.020112858841983,86.0968696975215,7.12383956863957,29.093742652442756,12.508649703817042,10.419102111648474
2012-12-05,23.59580437432501,26.048921422678088,60.138063476109224,31.632856948108806,32.2919331346075,14.26834240990544,19.767864575696784,8.915624323013882,84.6141750177688,7.126357975335088,29.18587648565688,12.499761046479966,10.43245865246157
2012-12-06,22.954293396556864,26.227852569529034,59.768205767447604,31.877952163542787,32.30329268421039,14.311516609218662,20.02916594950645,8.8149028699116,82.74833009164213,7.1767077920013325,28.922962833150095,12.532002129907662,10.453130876290475
2012-12-07,22.312079071941632,26.435481573803862,59.14960266718204,32.104914002825566,31.34343554737702,14.201089021200987,20.589085836820747,8.717672033490343,79.57217270953619,7.127472406280607,28.2201880235311,12.55249358048772,10.507755310585788
2012-12-08,22.312079071941632,26.435481573803862,59.14960266718204,32.104914002825566,31.34343554737702,14.201089021200987,20.589085836820747,8.717672033490343,79.57217270953619,7.127472406280607,28.2201880235311,12.55249358048772,10.507755310585788
2012-12-09,22.312079071941632,26.435481573803862,59.14960266718204,32.104914002825566,31.34343554737702,14.201089021200987,20.589085836820747,8.717672033490343,79.57217270953619,7.127472406280607,28.2201880235311,12.55249358048772,10.507755310585788
2012-12-10,22.32723719071867,26.62246414030738,59.16302842978508,32.280132079102984,30.261148427863798,14.161793753109485,21.481919470683874,8.623681625505505,75.83366475301092,7.023108772392805,28.161266650764457,12.614857703691177,10.56687766077407
2012-12-11,22.901320839970733,26.62762145057241,58.02347087004345,32.37843699378271,30.334252474780826,14.118333907973234,23.159571353087976,8.532704698272134,72.13573190430539,6.929114073020177,28.118735212057736,12.692416941969233,10.635570914997437
2012-12-12,23.10979181139166,26.78823584808688,59.241497177167744,32.50992387669041,30.525223114978605,14.093286933421327,23.339468817610005,8.461345578447169,70.63289822901244,6.89763381092048,28.116005726807526,12.704122681450126,10.680953749809076
2012-12-13,23.45775121081069,26.864098243157997,58.960810844338404,32.55741854940557,29.57027742552068,14.067073337375804,23.63023009011099,8.44841164154165,69.59826457475519,6.843655573958455,28.282324312124675,12.708287037675268,10.802971034123322
2012-12-14,23.64730486167083,26.726422650754365,58.37320495898567,32.70390037749438,29.296778956415512,14.176014734036587,23.882677061089836,8.585911138681844,62.807243897662865,6.795483314790304,28.552088801643993,12.797801727620897,10.943183745498068
2012-12-15,23.64730486167083,26.726422650754365,58.37320495898567,32.70390037749438,29.296778956415512,14.176014734036587,23.882677061089836,8.585911138681844,62.807243897662865,6.795483314790304,28.552088801643993,12.797801727620897,10.943183745498068
2012-12-16,23.64730486167083,26.726422650754365,58.37320495898567,32.70390037749438,29.296778956415512,14.176014734036587,23.882677061089836,8.585911138681844,62.807243897662865,6.795483314790304,28.552088801643993,12.797801727620897,10.943183745498068
2012-12-17,23.215376585586256,26.861316243883756,57.86225825465262,32.93656683854835,29.23492806776263,14.231132926135821,24.607703548708002,8.908486881235271,60.34257719715897,6.798160974351123,28.731837960550706,12.835888224695282,11.086277394863094
2012-12-18,23.08334420133331,27.175361339064686,56.12387592807028,33.066566145953644,28.56594069555797,14.268331668383748,24.885951191834533,8.736575972586355,59.303924759780735,6.768027984480207,29.091284472321412,12.957664691827727,11.261195964995913
2012-12-19,23.273934280758077,27.208873457628474,56.10951443515419,33.323523814356854,27.120792254354143,14.335088261744927,25.14096570269031,9.064754144015643,57.3723440451193,6.8245065350111265,29.345510447283466,13.081950016916814,11.407337146160398
2012-12-20,23.164226116289353,27.567822004787658,57.16469441084563,33.572297168090444,27.368529337523203,14.44975765056865,25.17457458368281,9.714462872480842,56.94745542335553,6.885395174198868,29.707011811579967,13.180693385679051,11.605117526812139
2012-12-21,22.71214155979794,27.704768659964916,57.15582429438056,33.86609028813218,27.834411490270668,14.578889712691382,25.01780115939905,10.918994500416128,56.22187820076888,6.968894491033651,29.798786502571375,13.336986322013374,11.711106783685421
2012-12-22,22.71214155979794,27.704768659964916,57.15582429438056,33.86609028813218,27.834411490270668,14.578889712691382,25.01780115939905,10.918994500416128,56.22187820076888,6.968894491033651,29.798786502571375,13.336986322013374,11.711106783685421
2012-12-23,22.71214155979794,27.704768659964916,57.15582429438056,33.86609028813218,27.834411490270668,14.578889712691382,25.01780115939905,10.918994500416128,56.22187820076888,6.968894491033651,29.798786502571375,13.336986322013374,11.711106783685421
2012-12-24,22.26536811983428,27.84738955340116,57.155407239731616,34.16552713231644,28.33135956945309,14.707564312831105,24.870931718832686,11.96276916853876,55.61579194598186,7.052850485152911,29.89733014458181,13.493477090109165,11.819707217919394
2012-12-25,21.843729489687703,27.987010559161053,57.42477961824017,34.47757713938165,28.528174750552182,14.831014480137673,24.871437628286316,12.882346789448418,55.3377070843467,7.073553431221914,29.96600705370138,13.653782035832842,11.908679289185164
2012-12-26,21.856144428164267,28.15341566684115,57.43209136370565,34.98229232342068,28.27777444662314,14.970747327849013,24.8411845496847,14.477321858114808,55.73240534079996,7.130076876687789,30.185083253012287,13.85169283472114,12.052842805699495
2012-12-27,21.570949052960504,28.42355356333108,57.68573745752855,35.314069533497076,27.478585427846276,15.112843741739272,24.889080432737376,18.149850741707358,55.787260240605654,7.166892115009737,30.3795278630868,13.98493570943791,12.158090453760373
2012-12-28,22.033021405369148,28.64314769225634,57.97196453264335,35.7495709194695,27.266839249203578,15.268971969243538,24.935192771825086,19.101221455348707,56.51732473691498,7.19327983874526,30.529620371855323,14.124621818778868,12.291886302312992
2012-12-29,22.033021405369148,28.64314769225634,57.97196453264335,35.7495709194695,27.266839249203578,15.268971969243538,24.935192771825086,19.101221455348707,56.51732473691498,7.19327983874526,30.529620371855323,14.124621818778868,12.291886302312992
2012-12-30,22.033021405369148,28.64314769225634,57.97196453264335,35.7495709194695,27.266839249203578,15.268971969243538,24.935192771825086,19.101221455348707,56.51732473691498,7.19327983874526,30.529620371855323,14.124621818778868,12.291886302312992
2012-12-31,22.419275587790775,28.78898395385871,58.29036382511189,36.158088698775884,26.84123697929464,15.392437992459064,24.98726980377932,20.022048467034907,57.67764845898921,7.2215517805281495,30.710205617961783,14.287495641481623,12.38291618792597
2013-01-01,22.864920125781925,29.00425731030806,58.22167073415468,36.57860398574324,26.841385723220974,15.533035822287253,25.010837941979293,20.91789156473434,58.74045629916415,7.310386786085643,30.82243210349255,14.398153535456016,12.49124435921916
2013-01-02,23.195561945095747,29.190270753329116,58.99379787982836,36.89693335452988,27.08011267097813,15.677767490649462,25.145289469302377,21.69058756743504,59.327600081371514,7.349464450087051,31.07567809609443,14.574125183852285,12.630226651183879
2013-01-03,24.105715443356765,29.398353323173474,58.797584768327305,37.21471867492659,27.253660097383033,15.773403197482228,25.34293133577197,22.325892534771402,60.0452935804833,7.3779233767701395,31.54566189865313,14.777259533246646,12.759930162121357
2013-01-04,24.86878793841846,29.547083893986848,58.74942996224806,37.638570656962465,27.73003654031955,15.891346498486596,25.4834263379592,22.982990940318807,60.72669117727677,7.406526913365029,32.240592269454176,15.000371122771242,12.868211180641605
2013-01-05,24.86878793841846,29.547083893986848,58.74942996224806,37.638570656962465,27.73003654031955,15.891346498486596,25.4834263379592,22.982990940318807,60.72669117727677,7.406526913365029,32.240592269454176,15.000371122771242,12.868211180641605
2013-01-06,24.86878793841846,29.547083893986848,58.74942996224806,37.638570656962465,27.73003654031955,15.891346498486596,25.4834263379592,22.982990940318807,60.72669117727677,7.406526913365029,32.240592269454176,15.000371122771242,12.868211180641605
2013-01-07,24.814811852682226,29.770555098754077,59.16582442514988,38.080500601388245,27.9795248670796,16.12407866326505,25.53593411409251,23.732285220876623,61.307212861800494,7.4872351927157945,32.51794507920156,15.149582176979957,12.998450397020994
2013-01-08,24.895963057935425,30.029064820534632,59.676979274087564,38.40979525614493,28.200265030244207,16.329835605188183,25.78113320396069,24.39053246622131,61.55323808873395,7.570817912678436,32.945967545571584,15.357240407147474,13.11045668197811
2013-01-09,24.486005113447945,30.231762944684185,58.601161224145656,38.7718686063694,27.70507240174642,16.381605924625536,26.118254943000423,24.01497940089835,61.09910504370112,7.641478587585187,33.380083189714355,15.64206747415277,13.222490796983374
2013-01-10,24.83866592062961,30.486239816381058,58.76295301209971,39.31308222008181,28.55284317258048,16.583762464309274,26.452457838554096,24.59672947062956,62.518646218484974,7.789877888657434,33.697567191798825,15.873886843120259,13.30557882628698
